hotel,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,agent,reservation_status,reservation_status_date,arrival_date,date_load,date_load_numeric
City Hotel,0,27,1,1,2,0,SC,SWE,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,89,1,1,2,0,SC,FRA,0,0,0,A,A,7,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,2,0,1,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-12,2024-08-26,1724692037
City Hotel,0,147,1,1,2,0,SC,FRA,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,30,2,4,3,0,BB,CHE,0,0,0,D,D,9,Check-Out,2016-07-13,2016-07-07,2024-08-26,1724692037
City Hotel,0,103,4,11,2,0,BB,NOR,0,0,0,A,A,9,Check-Out,2016-07-13,2016-06-28,2024-08-26,1724692037
City Hotel,0,6,1,1,1,0,BB,DEU,0,0,0,D,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,53,2,1,2,0,SC,PRT,0,0,0,A,A,8,Check-Out,2016-07-13,2016-07-10,2024-08-26,1724692037
City Hotel,0,12,1,1,1,0,BB,JPN,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,35,1,1,2,0,BB,FRA,0,0,0,A,A,1,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,152,1,1,1,0,BB,CN,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,152,1,1,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,152,1,1,2,0,BB,CN,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,1,1,1,2,1,BB,DEU,0,0,0,A,D,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,34,2,2,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-09,2024-08-26,1724692037
City Hotel,0,155,2,3,2,0,BB,CHE,0,0,0,A,A,8,Check-Out,2016-07-13,2016-07-08,2024-08-26,1724692037
City Hotel,0,111,2,2,2,0,BB,BRA,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-09,2024-08-26,1724692037
City Hotel,0,176,2,6,2,0,SC,NLD,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-05,2024-08-26,1724692037
City Hotel,0,78,3,6,1,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-13,2016-07-04,2024-08-26,1724692037
City Hotel,0,151,2,1,3,0,BB,CHE,0,0,0,D,D,9,Check-Out,2016-07-13,2016-07-10,2024-08-26,1724692037
City Hotel,0,82,2,1,2,0,BB,GBR,0,0,0,A,A,7,Check-Out,2016-07-13,2016-07-10,2024-08-26,1724692037
City Hotel,0,45,2,2,3,0,BB,PRT,0,0,0,D,E,9,Check-Out,2016-07-13,2016-07-09,2024-08-26,1724692037
City Hotel,0,132,2,5,3,0,BB,IRL,0,0,0,A,D,2,Check-Out,2016-07-13,2016-07-06,2024-08-26,1724692037
City Hotel,0,159,0,1,2,2,BB,PRT,0,0,0,F,G,1,Check-Out,2016-07-13,2016-07-12,2024-08-26,1724692037
City Hotel,0,12,2,2,2,0,BB,BEL,0,0,0,A,A,1,Check-Out,2016-07-13,2016-07-09,2024-08-26,1724692037
City Hotel,0,154,2,1,2,0,BB,GBR,0,0,0,A,D,9,Check-Out,2016-07-13,2016-07-10,2024-08-26,1724692037
City Hotel,0,12,2,1,2,0,SC,AUS,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-10,2024-08-26,1724692037
City Hotel,0,112,2,5,2,0,BB,IRL,0,0,0,A,A,2,Check-Out,2016-07-13,2016-07-06,2024-08-26,1724692037
City Hotel,0,154,2,1,2,0,BB,GBR,0,0,0,D,D,9,Check-Out,2016-07-13,2016-07-10,2024-08-26,1724692037
City Hotel,0,117,2,3,2,0,BB,DEU,0,0,0,A,B,9,Check-Out,2016-07-13,2016-07-08,2024-08-26,1724692037
City Hotel,0,55,2,2,2,1,BB,GBR,0,0,0,E,E,1,Check-Out,2016-07-13,2016-07-09,2024-08-26,1724692037
City Hotel,0,36,1,1,2,0,BB,AUT,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,36,1,1,1,0,BB,AUT,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,17,1,1,2,0,SC,NOR,0,0,0,A,A,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,17,1,1,3,0,BB,NOR,0,0,0,D,D,9,Check-Out,2016-07-13,2016-07-11,2024-08-26,1724692037
City Hotel,0,103,1,2,2,1,BB,FRA,0,0,0,A,A,7,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,131,2,2,2,1,BB,DNK,0,0,0,A,D,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,113,2,2,3,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,52,0,2,3,0,BB,DNK,0,0,0,D,E,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,91,2,2,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,145,2,2,1,0,BB,FRA,0,0,0,A,A,1,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,86,2,2,3,0,BB,GBR,0,0,0,A,E,2,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,20,1,2,3,0,BB,ISR,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,84,0,1,3,0,BB,NOR,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-13,2024-08-26,1724692037
City Hotel,0,65,2,2,2,0,BB,IRL,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,76,2,2,3,0,BB,NOR,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,65,0,2,1,0,BB,DNK,0,0,0,D,A,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,3,0,2,2,1,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,7,0,2,2,1,BB,LUX,0,0,0,D,A,8,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,97,0,2,2,1,BB,PRT,0,0,0,A,D,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,97,0,2,2,1,BB,USA,0,0,0,A,D,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,93,0,2,2,1,BB,FRA,0,0,0,A,D,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,65,2,4,3,0,BB,ITA,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-08,2024-08-26,1724692037
City Hotel,0,143,0,1,2,0,BB,PRT,0,0,0,A,A,7,Check-Out,2016-07-14,2016-07-13,2024-08-26,1724692037
City Hotel,0,143,0,1,1,2,BB,PRT,0,0,0,A,A,7,Check-Out,2016-07-14,2016-07-13,2024-08-26,1724692037
City Hotel,0,101,1,2,2,0,BB,ESP,0,0,0,A,A,2,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,101,1,2,2,1,BB,PRT,0,0,0,A,A,2,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,64,0,2,2,0,SC,ESP,0,0,0,A,A,8,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,102,2,2,2,0,BB,PRT,0,0,0,D,D,1,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,93,0,2,2,0,SC,FRA,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,93,0,2,3,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,69,1,2,2,1,BB,PRT,0,0,0,E,E,2,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,283,2,3,2,0,BB,PRT,0,0,0,A,A,7,Check-Out,2016-07-14,2016-07-09,2024-08-26,1724692037
City Hotel,0,85,2,2,3,0,BB,AUT,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,136,0,2,2,0,BB,BEL,0,0,0,A,A,1,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,128,1,2,2,0,BB,USA,0,0,0,D,A,9,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,90,2,5,3,0,BB,ESP,0,0,0,D,D,1,Check-Out,2016-07-14,2016-07-07,2024-08-26,1724692037
City Hotel,0,75,2,2,2,0,SC,FRA,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,143,0,2,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,108,2,2,2,0,BB,AUT,0,0,0,A,A,2,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,110,1,2,2,0,BB,DEU,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,6,1,2,2,1,BB,LBN,0,0,0,A,D,9,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,30,0,2,2,0,BB,AUT,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,9,2,5,2,0,BB,GBR,0,0,0,A,A,1,Check-Out,2016-07-14,2016-07-07,2024-08-26,1724692037
City Hotel,0,119,2,2,2,3,BB,DNK,0,0,0,G,G,1,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,50,2,2,3,0,BB,POL,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,18,1,2,2,0,BB,FRA,0,0,0,A,A,7,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,7,1,2,2,0,BB,RUS,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,43,0,2,2,0,BB,DEU,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,66,1,2,2,0,BB,GBR,0,0,0,A,A,8,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,0,0,1,2,0,HB,DEU,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-13,2024-08-26,1724692037
City Hotel,0,152,2,2,2,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,79,2,3,3,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-14,2016-07-09,2024-08-26,1724692037
City Hotel,0,141,2,2,2,2,HB,ESP,0,0,0,A,E,9,Check-Out,2016-07-14,2016-07-10,2024-08-26,1724692037
City Hotel,0,128,1,2,2,0,BB,PRT,0,0,0,D,A,9,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,128,1,2,3,0,BB,USA,0,0,0,A,D,9,Check-Out,2016-07-14,2016-07-11,2024-08-26,1724692037
City Hotel,0,89,2,5,2,2,BB,ITA,0,0,0,F,F,9,Check-Out,2016-07-14,2016-07-07,2024-08-26,1724692037
City Hotel,0,239,0,2,2,0,BB,GBR,0,0,0,A,A,9,Check-Out,2016-07-14,2016-07-12,2024-08-26,1724692037
City Hotel,0,120,0,3,3,0,BB,CHE,0,0,0,D,D,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,94,0,2,3,0,BB,USA,0,0,0,D,D,9,Check-Out,2016-07-15,2016-07-13,2024-08-26,1724692037
City Hotel,0,113,0,3,2,1,BB,ITA,0,0,0,A,G,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,100,0,3,2,1,BB,PRT,0,0,0,A,A,7,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,3,0,2,2,0,BB,PRT,0,0,0,A,A,1,Check-Out,2016-07-15,2016-07-13,2024-08-26,1724692037
City Hotel,0,137,0,3,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,132,1,3,2,0,BB,GBR,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,1,0,3,2,0,BB,NLD,0,0,0,A,A,7,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,168,2,4,2,0,BB,PRT,0,0,0,D,D,1,Check-Out,2016-07-15,2016-07-09,2024-08-26,1724692037
City Hotel,0,4,0,1,2,1,BB,USA,0,0,0,A,A,8,Check-Out,2016-07-15,2016-07-14,2024-08-26,1724692037
City Hotel,0,113,0,3,2,1,BB,ITA,0,0,0,A,D,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,71,2,3,2,0,BB,NLD,0,0,0,D,D,8,Check-Out,2016-07-15,2016-07-10,2024-08-26,1724692037
City Hotel,0,173,0,3,2,0,BB,PRT,0,0,0,A,A,2,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,10,1,3,1,0,BB,PRT,0,0,0,A,A,1,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,103,1,3,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,106,1,3,3,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,57,0,1,3,0,BB,NZL,0,0,0,D,E,9,Check-Out,2016-07-15,2016-07-14,2024-08-26,1724692037
City Hotel,0,3,0,1,2,0,SC,PRT,0,0,0,A,D,8,Check-Out,2016-07-15,2016-07-14,2024-08-26,1724692037
City Hotel,0,112,0,2,3,0,BB,DEU,0,0,0,D,D,9,Check-Out,2016-07-15,2016-07-13,2024-08-26,1724692037
City Hotel,0,117,0,3,2,0,BB,NLD,0,0,0,A,A,1,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,175,0,2,2,0,BB,GBR,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-13,2024-08-26,1724692037
City Hotel,0,101,0,2,2,2,BB,CHE,0,0,0,F,F,1,Check-Out,2016-07-15,2016-07-13,2024-08-26,1724692037
City Hotel,0,109,2,3,2,0,HB,DEU,0,0,0,A,A,1,Check-Out,2016-07-15,2016-07-10,2024-08-26,1724692037
City Hotel,0,114,1,3,2,0,BB,PRT,0,0,0,A,A,1,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,151,1,3,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,154,1,3,2,2,BB,GBR,0,0,0,F,F,1,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,86,2,4,2,0,HB,DEU,0,0,0,D,D,8,Check-Out,2016-07-15,2016-07-09,2024-08-26,1724692037
City Hotel,0,7,1,3,2,0,BB,PRT,0,0,0,A,A,1,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,93,2,3,2,0,BB,IRL,0,0,0,A,A,2,Check-Out,2016-07-15,2016-07-10,2024-08-26,1724692037
City Hotel,0,98,1,3,2,0,HB,PRT,0,0,0,A,B,9,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,90,1,3,2,0,SC,GBR,0,0,0,A,A,7,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,113,0,3,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,113,0,3,3,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,3,2,3,2,2,BB,RUS,0,0,0,F,F,9,Check-Out,2016-07-15,2016-07-10,2024-08-26,1724692037
City Hotel,0,109,1,3,2,0,BB,GBR,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,133,0,3,3,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,133,0,3,3,0,BB,GBR,0,0,0,A,D,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,133,0,3,2,1,BB,PRT,0,0,0,A,D,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,133,0,3,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,52,0,2,3,0,BB,FIN,0,0,0,E,E,1,Check-Out,2016-07-15,2016-07-13,2024-08-26,1724692037
City Hotel,0,150,1,3,1,0,BB,FRA,0,0,0,D,A,1,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,173,1,3,1,1,BB,IRL,0,0,0,A,A,10,Check-Out,2016-07-15,2016-07-11,2024-08-26,1724692037
City Hotel,0,138,0,3,2,0,HB,FRA,0,0,0,A,A,9,Check-Out,2016-07-15,2016-07-12,2024-08-26,1724692037
City Hotel,0,136,2,4,2,0,BB,BRA,0,0,0,A,A,10,Check-Out,2016-07-16,2016-07-10,2024-08-26,1724692037
City Hotel,0,184,1,4,3,0,BB,PRT,0,0,0,A,A,2,Check-Out,2016-07-16,2016-07-11,2024-08-26,1724692037
City Hotel,0,11,0,1,2,2,BB,BRA,0,0,0,F,F,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,25,0,4,2,0,SC,IRL,0,0,0,A,A,1,Check-Out,2016-07-16,2016-07-12,2024-08-26,1724692037
City Hotel,0,102,2,4,2,0,HB,BGR,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-10,2024-08-26,1724692037
City Hotel,0,33,0,1,1,0,SC,USA,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,79,1,4,3,0,BB,NLD,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-11,2024-08-26,1724692037
City Hotel,0,131,1,4,1,0,BB,GBR,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-11,2024-08-26,1724692037
City Hotel,0,149,0,4,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-12,2024-08-26,1724692037
City Hotel,0,78,0,4,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-12,2024-08-26,1724692037
City Hotel,0,74,0,2,2,0,BB,DEU,0,0,0,A,A,1,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,51,0,1,3,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,51,0,1,2,0,SC,SWE,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,90,0,3,2,0,HB,ESP,0,0,0,A,A,2,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,146,0,3,2,0,SC,PRT,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,146,0,3,2,0,SC,ISR,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,36,0,1,2,1,BB,DNK,0,0,0,A,D,1,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,4,0,1,2,2,BB,PRT,0,0,0,F,F,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,16,0,2,2,0,BB,ESP,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,96,0,4,3,0,HB,FRA,0,0,0,D,A,9,Check-Out,2016-07-16,2016-07-12,2024-08-26,1724692037
City Hotel,0,116,0,2,3,0,BB,GBR,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,119,0,3,2,0,HB,ESP,0,0,0,A,A,4,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,95,0,3,2,1,BB,FRA,0,0,0,A,D,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,87,2,5,3,0,BB,FRA,0,0,0,F,F,8,Check-Out,2016-07-16,2016-07-09,2024-08-26,1724692037
City Hotel,0,67,0,4,3,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-12,2024-08-26,1724692037
City Hotel,0,138,0,2,2,1,BB,SWE,0,0,0,A,D,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,120,0,3,2,1,BB,GBR,0,0,0,A,D,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,151,0,1,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,107,0,3,3,0,BB,DEU,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,169,0,3,2,0,SC,CHE,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,169,0,3,1,0,SC,CHE,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,24,2,5,3,0,BB,ESP,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-09,2024-08-26,1724692037
City Hotel,0,107,2,5,2,0,BB,ITA,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-09,2024-08-26,1724692037
City Hotel,0,92,0,4,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-12,2024-08-26,1724692037
City Hotel,0,157,0,2,2,1,BB,BEL,0,0,0,A,D,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,94,0,3,2,2,BB,SWE,0,0,0,E,E,10,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,111,0,2,2,0,BB,CN,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,36,0,1,3,0,BB,AUT,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,96,2,5,3,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-09,2024-08-26,1724692037
City Hotel,0,4,0,1,2,0,BB,NZL,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,101,0,1,2,1,BB,CHE,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,101,0,1,2,0,SC,CHE,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,106,2,6,2,0,BB,GBR,0,0,0,A,A,2,Check-Out,2016-07-16,2016-07-08,2024-08-26,1724692037
City Hotel,0,36,0,2,3,0,BB,CHN,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,9,0,3,2,0,BB,FRA,0,0,0,D,A,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,92,0,1,1,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-15,2024-08-26,1724692037
City Hotel,0,9,0,3,1,0,BB,FRA,0,0,0,D,A,9,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,102,2,6,2,0,SC,CHE,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-08,2024-08-26,1724692037
City Hotel,0,232,0,4,2,0,BB,PRT,0,0,0,B,B,9,Check-Out,2016-07-16,2016-07-12,2024-08-26,1724692037
City Hotel,0,9,0,2,2,0,BB,PRT,0,0,0,D,D,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,106,0,3,2,1,BB,UKR,0,0,0,A,A,8,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,111,0,3,2,0,BB,FRA,0,0,0,A,A,2,Check-Out,2016-07-16,2016-07-13,2024-08-26,1724692037
City Hotel,0,134,0,4,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-12,2024-08-26,1724692037
City Hotel,0,86,0,2,2,1,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,119,0,2,2,2,BB,FRA,0,0,0,F,F,9,Check-Out,2016-07-16,2016-07-14,2024-08-26,1724692037
City Hotel,0,179,0,4,2,0,BB,PRT,0,0,0,A,A,1,Check-Out,2016-07-17,2016-07-13,2024-08-26,1724692037
City Hotel,0,186,0,5,2,0,BB,FRA,0,0,0,A,A,9,Check-Out,2016-07-17,2016-07-12,2024-08-26,1724692037
City Hotel,0,163,0,3,2,0,BB,FRA,0,0,0,A,A,2,Check-Out,2016-07-17,2016-07-14,2024-08-26,1724692037
City Hotel,0,97,0,3,2,0,BB,BRA,0,0,0,A,A,7,Check-Out,2016-07-17,2016-07-14,2024-08-26,1724692037
City Hotel,0,71,0,4,2,0,BB,FRA,0,0,0,A,A,8,Check-Out,2016-07-17,2016-07-13,2024-08-26,1724692037
City Hotel,0,112,0,2,2,1,BB,DNK,0,0,0,A,D,9,Check-Out,2016-07-17,2016-07-15,2024-08-26,1724692037
City Hotel,0,261,0,4,2,0,BB,FRA,0,0,0,A,A,1,Check-Out,2016-07-17,2016-07-13,2024-08-26,1724692037
City Hotel,0,149,0,5,2,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-07-17,2016-07-12,2024-08-26,1724692037
City Hotel,0,85,2,5,3,0,BB,FRA,0,0,0,D,D,9,Check-Out,2016-07-17,2016-07-10,2024-08-26,1724692037
City Hotel,0,257,0,1,2,0,BB,GBR,0,0,0,B,B,1,Check-Out,2016-07-17,2016-07-16,2024-08-26,1724692037
City Hotel,0,111,0,1,2,1,BB,DNK,0,0,0,A,D,9,Check-Out,2016-07-17,2016-07-16,2024-08-26,1724692037
City Hotel,0,14,0,1,2,1,BB,FRA,0,0,0,A,D,9,Check-Out,2016-07-17,2016-07-16,2024-08-26,1724692037
City Hotel,0,70,1,5,2,0,BB,BRA,0,0,0,A,A,1,Check-Out,2016-07-17,2016-07-11,2024-08-26,1724692037
City Hotel,0,250,1,5,2,0,BB,PRT,0,0,0,E,E,1,Check-Out,2016-07-17,2016-07-11,2024-08-26,1724692037
City Hotel,0,133,0,4,2,0,BB,GBR,0,0,0,A,A,2,Check-Out,2016-07-17,2016-07-13,2024-08-26,1724692037
